store_id,market,region,country
LOC2301,APAC,Southeast Asia,Vietnam
LOC1118,EU,Central,Germany
LOC2354,LATAM,South,Colombia
LOC386,EU,Central,France
LOC3558,EMEA,EMEA,Bulgaria
LOC2975,APAC,North Asia,China
LOC2363,EMEA,EMEA,Russia
LOC2954,EU,Central,France
LOC2014,LATAM,South,Argentina
LOC921,Africa,Africa,Ethiopia
LOC037,EU,South,Italy
LOC576,EU,Central,France
LOC004,Africa,Africa,Nigeria
LOC2545,LATAM,South,Brazil
LOC3373,EU,Central,France
LOC541,Africa,Africa,Rwanda
LOC207,LATAM,South,Paraguay
LOC2094,LATAM,South,Argentina
LOC3059,EU,North,United Kingdom
LOC2140,US,West,United States
LOC1495,LATAM,South,Brazil
LOC2773,EMEA,EMEA,Iran
LOC2030,Canada,Canada,Canada
LOC2884,APAC,Central Asia,India
LOC490,EU,Central,Germany
LOC953,EMEA,EMEA,Romania
LOC432,Africa,Africa,Sierra Leone
LOC022,EU,South,Italy
LOC1785,EU,Central,France
LOC1321,US,South,United States
LOC2678,US,West,United States
LOC803,EMEA,EMEA,Turkey
LOC257,EMEA,EMEA,Romania
LOC2851,LATAM,South,Venezuela
LOC2236,APAC,North Asia,Japan
LOC1960,EU,Central,France
LOC3615,APAC,North Asia,China
LOC3306,US,Central,United States
LOC2539,EU,Central,France
LOC3387,EU,Central,France
LOC1395,US,East,United States
LOC2066,EU,Central,France
LOC1135,APAC,North Asia,Japan
LOC1005,EMEA,EMEA,Turkey
LOC2857,LATAM,South,Argentina
LOC2911,LATAM,South,Ecuador
LOC1197,EU,Central,Germany
LOC3524,US,West,United States
LOC1697,APAC,North Asia,China
LOC1972,EU,Central,France
LOC417,EU,South,Italy
LOC950,US,West,United States
LOC1575,LATAM,South,Brazil
LOC402,APAC,Central Asia,India
LOC3517,EU,Central,Germany
LOC2026,EU,South,Italy
LOC3123,LATAM,South,Brazil
LOC2074,EU,Central,France
LOC071,EU,South,Spain
LOC852,EU,Central,Germany
LOC2267,Africa,Africa,Benin
LOC316,EU,North,United Kingdom
LOC854,EMEA,EMEA,Poland
LOC1817,US,South,United States
LOC2522,LATAM,South,Brazil
LOC068,EU,Central,France
LOC3536,APAC,North Asia,China
LOC1452,Africa,Africa,Nigeria
LOC307,LATAM,South,Brazil
LOC978,US,East,United States
LOC1219,EU,Central,France
LOC2632,EMEA,EMEA,Kazakhstan
LOC3428,US,East,United States
LOC643,EU,South,Italy
LOC2970,EMEA,EMEA,Iran
LOC2962,Africa,Africa,Morocco
LOC2664,US,West,United States
LOC1026,EU,South,Italy
LOC3441,EU,Central,France
LOC633,EU,Central,France
LOC694,EU,North,United Kingdom
LOC1186,EU,Central,France
LOC2573,Africa,Africa,Egypt
LOC3043,EU,North,Sweden
LOC2309,EMEA,EMEA,Ukraine
LOC2835,US,Central,United States
LOC1301,EMEA,EMEA,Israel
LOC1490,LATAM,South,Brazil
LOC2356,LATAM,North,Mexico
LOC3403,LATAM,South,Brazil
LOC3185,EMEA,EMEA,Israel
LOC3175,US,Central,United States
LOC140,LATAM,South,Chile
LOC2994,EU,North,United Kingdom
LOC1051,EU,Central,France
LOC2210,EU,Central,Belgium
LOC515,LATAM,South,Colombia
LOC2524,EMEA,EMEA,Poland
LOC1541,APAC,North Asia,China
LOC3611,APAC,North Asia,China
LOC114,EMEA,EMEA,Uzbekistan
LOC187,EU,Central,Germany
LOC1837,EU,Central,France
LOC1330,Africa,Africa,Zimbabwe
LOC2785,US,Central,United States
LOC438,Africa,Africa,Algeria
LOC2766,EU,North,United Kingdom
LOC1789,LATAM,South,Uruguay
LOC656,APAC,North Asia,China
LOC2612,LATAM,Caribbean,Cuba
LOC609,EU,Central,France
LOC636,US,Central,United States
LOC1636,Africa,Africa,Morocco
LOC619,EU,South,Italy
LOC2811,EU,Central,France
LOC2395,EMEA,EMEA,Turkey
LOC2584,LATAM,South,Argentina
LOC509,LATAM,South,Brazil
LOC3541,APAC,North Asia,China
LOC675,US,South,United States
LOC1654,EMEA,EMEA,Iran
LOC1037,EU,North,Sweden
LOC1513,APAC,Central Asia,India
LOC2469,EMEA,EMEA,Kazakhstan
LOC3166,EMEA,EMEA,Estonia
LOC1016,US,West,United States
LOC3003,Africa,Africa,Algeria
LOC1596,Africa,Africa,Uganda
LOC2625,EMEA,EMEA,Iran
LOC1441,EMEA,EMEA,Turkey
LOC1923,EU,Central,France
LOC1256,LATAM,South,Venezuela
LOC1987,Africa,Africa,Egypt
LOC1644,EU,North,United Kingdom
LOC1843,EU,Central,Germany
LOC3610,EMEA,EMEA,Bosnia and Herzegovina
LOC2116,EMEA,EMEA,Russia
LOC3305,EMEA,EMEA,Poland
LOC1649,Africa,Africa,Morocco
LOC954,EMEA,EMEA,Ukraine
LOC3434,US,West,United States
LOC264,EMEA,EMEA,Hungary
LOC1267,LATAM,Central,Guatemala
LOC1084,EU,Central,France
LOC2154,Africa,Africa,Morocco
LOC1360,US,South,United States
LOC018,LATAM,South,Venezuela
LOC2062,LATAM,South,Venezuela
LOC2315,EMEA,EMEA,Slovakia
LOC301,LATAM,South,Venezuela
LOC1816,US,Central,United States
LOC2864,LATAM,Central,El Salvador
LOC299,EU,Central,Netherlands
LOC3164,EMEA,EMEA,Turkey
LOC2525,LATAM,South,Brazil
LOC2667,US,Central,United States
LOC348,APAC,Central Asia,India
LOC1113,US,Central,United States
LOC1272,EMEA,EMEA,Russia
LOC3375,EU,Central,Germany
LOC3636,EU,Central,Netherlands
LOC2105,Africa,Africa,Algeria
LOC3324,LATAM,South,Brazil
LOC2450,US,Central,United States
LOC1631,EMEA,EMEA,Turkey
LOC807,EMEA,EMEA,Turkey
LOC2001,EMEA,EMEA,Turkey
LOC932,EU,Central,France
LOC2278,EU,Central,France
LOC1873,LATAM,South,Brazil
LOC133,EMEA,EMEA,Turkey
LOC3071,Canada,Canada,Canada
LOC429,EU,Central,France
LOC1445,Africa,Africa,Nigeria
LOC1999,US,Central,United States
LOC3265,EU,Central,Belgium
LOC2167,EU,Central,France
LOC3206,US,Central,United States
LOC2307,EMEA,EMEA,Turkey
LOC2883,US,South,United States
LOC471,EU,Central,France
LOC1782,APAC,North Asia,China
LOC785,US,Central,United States
LOC1847,APAC,North Asia,China
LOC2113,EMEA,EMEA,Turkey
LOC2942,EU,Central,France
LOC3080,EU,North,Norway
LOC993,EU,Central,Germany
LOC113,EU,South,Italy
LOC579,LATAM,North,Mexico
LOC2799,EU,Central,France
LOC3338,EMEA,EMEA,Russia
LOC1378,EU,Central,Germany
LOC2806,EU,Central,France
LOC2269,LATAM,South,Brazil
LOC2934,Canada,Canada,Canada
LOC804,EU,Central,France
LOC389,APAC,Central Asia,India
LOC3630,Africa,Africa,Niger
LOC821,US,West,United States
LOC2364,US,Central,United States
LOC300,EU,North,United Kingdom
LOC1742,US,West,United States
LOC1980,LATAM,South,Colombia
LOC2020,APAC,Central Asia,Pakistan
LOC1471,LATAM,South,Peru
LOC2666,Africa,Africa,South Africa
LOC1419,EU,North,Sweden
LOC684,APAC,North Asia,China
LOC1718,Africa,Africa,Angola
LOC2523,EMEA,EMEA,Belarus
LOC219,EU,Central,France
LOC2781,LATAM,North,Mexico
LOC067,EU,Central,France
LOC3442,EU,South,Italy
LOC3200,Africa,Africa,Morocco
LOC1322,APAC,North Asia,Japan
LOC1775,EU,Central,France
LOC882,US,South,United States
LOC1655,Africa,Africa,Morocco
LOC1153,EU,Central,France
LOC430,US,Central,United States
LOC3344,EU,South,Spain
LOC1284,APAC,Central Asia,India
LOC2732,US,East,United States
LOC1132,APAC,North Asia,Japan
LOC2908,LATAM,South,Argentina
LOC2627,APAC,North Asia,China
LOC258,LATAM,Caribbean,Dominican Republic
LOC1097,EU,Central,France
LOC615,EU,South,Spain
LOC3423,EU,Central,France
LOC2130,Africa,Africa,Nigeria
LOC085,EMEA,EMEA,Kazakhstan
LOC760,LATAM,North,Mexico
LOC790,LATAM,South,Brazil
LOC2302,US,East,United States
LOC266,EMEA,EMEA,Moldova
LOC3319,APAC,North Asia,South Korea
LOC1154,US,Central,United States
LOC433,LATAM,South,Brazil
LOC184,LATAM,South,Colombia
LOC2497,LATAM,South,Venezuela
LOC479,LATAM,South,Brazil
LOC308,LATAM,South,Brazil
LOC1276,EU,South,Italy
LOC819,EU,Central,France
LOC468,EU,Central,France
LOC2318,Africa,Africa,Cameroon
LOC2420,US,Central,United States
LOC3217,LATAM,South,Brazil
LOC2328,US,South,United States
LOC1201,US,Central,United States
LOC142,Africa,Africa,Madagascar
LOC3354,LATAM,South,Colombia
LOC2517,LATAM,South,Brazil
LOC3148,LATAM,North,Mexico
LOC796,US,Central,United States
LOC3399,EU,South,Italy
LOC1546,APAC,North Asia,China
LOC1141,US,East,United States
LOC1582,EMEA,EMEA,Turkey
LOC3202,US,Central,United States
LOC1594,APAC,Central Asia,India
LOC275,Africa,Africa,Democratic Republic of the Congo
LOC696,EU,Central,France
LOC2574,US,South,United States
LOC446,LATAM,South,Venezuela
LOC3464,Africa,Africa,Nigeria
LOC891,LATAM,North,Mexico
LOC074,EU,Central,France
LOC3570,LATAM,South,Venezuela
LOC1710,EMEA,EMEA,Ukraine
LOC3420,EU,Central,France
LOC3382,EU,Central,France
LOC368,EU,Central,France
LOC2724,EU,Central,France
LOC3463,US,South,United States
LOC2212,Africa,Africa,Tanzania
LOC271,APAC,Southeast Asia,Indonesia
LOC3493,US,Central,United States
LOC1534,APAC,North Asia,China
LOC2757,EU,Central,France
LOC3416,EU,Central,France
LOC1625,APAC,North Asia,Japan
LOC2865,US,West,United States
LOC1060,EU,South,Italy
LOC1070,EU,South,Portugal
LOC2144,LATAM,Caribbean,Cuba
LOC3396,EU,Central,Germany
LOC2147,LATAM,South,Brazil
LOC1202,EMEA,EMEA,Poland
LOC1043,EU,South,Spain
LOC2202,Africa,Africa,Algeria
LOC2878,EU,Central,France
LOC3466,APAC,Oceania,Australia
LOC2102,EMEA,EMEA,Turkey
LOC3282,LATAM,South,Bolivia
LOC1879,EU,Central,France
LOC2283,EU,Central,Germany
LOC1183,EU,South,Spain
LOC3040,LATAM,North,Mexico
LOC2505,EU,South,Italy
LOC749,EU,Central,France
LOC3269,APAC,North Asia,Japan
LOC2125,US,East,United States
LOC204,EMEA,EMEA,Kazakhstan
LOC2029,EMEA,EMEA,Ukraine
LOC1150,LATAM,South,Brazil
LOC3607,EMEA,EMEA,Ukraine
LOC1146,APAC,Central Asia,India
LOC2016,LATAM,South,Venezuela
LOC3105,US,South,United States
LOC209,Africa,Africa,Egypt
LOC3371,LATAM,South,Brazil
LOC2078,Africa,Africa,Algeria
LOC3426,LATAM,South,Chile
LOC3271,EU,South,Italy
LOC1919,EU,North,United Kingdom
LOC1354,EU,Central,Netherlands
LOC2277,EU,Central,Germany
LOC542,EMEA,EMEA,Turkey
LOC875,EU,North,United Kingdom
LOC2521,APAC,North Asia,China
LOC1648,Africa,Africa,Morocco
LOC768,US,Central,United States
LOC171,LATAM,South,Brazil
LOC974,EMEA,EMEA,Kazakhstan
LOC3566,APAC,North Asia,China
LOC2703,EU,North,United Kingdom
LOC3052,EMEA,EMEA,Poland
LOC1530,LATAM,South,Brazil
LOC2750,EU,Central,France
LOC711,LATAM,South,Peru
LOC614,LATAM,South,Colombia
LOC3286,EU,Central,France
LOC1129,EU,South,Spain
LOC1692,EMEA,EMEA,Turkey
LOC3512,US,South,United States
LOC744,EU,North,United Kingdom
LOC2552,EU,South,Italy
LOC3069,Africa,Africa,South Africa
LOC375,EU,Central,Germany
LOC008,Canada,Canada,Canada
LOC508,EU,Central,Belgium
LOC834,LATAM,South,Brazil
LOC1334,US,Central,United States
LOC407,Africa,Africa,Egypt
LOC846,LATAM,South,Venezuela
LOC2439,APAC,Central Asia,India
LOC242,EU,Central,Germany
LOC3310,APAC,Central Asia,India
LOC1047,LATAM,South,Brazil
LOC1591,EU,North,Denmark
LOC376,EU,Central,Germany
LOC2895,LATAM,South,Brazil
LOC1145,EU,South,Spain
LOC1226,US,Central,United States
LOC038,LATAM,South,Brazil
LOC2159,EU,South,Italy
LOC2733,EU,Central,Netherlands
LOC3520,EU,Central,Germany
LOC3024,Africa,Africa,Algeria
LOC3594,APAC,North Asia,China
LOC2399,EMEA,EMEA,Czech Republic
LOC3357,LATAM,South,Chile
LOC3599,LATAM,North,Mexico
LOC190,EU,South,Portugal
LOC740,US,West,United States
LOC2176,EU,Central,France
LOC1401,US,South,United States
LOC793,US,Central,United States
LOC2659,EMEA,EMEA,Israel
LOC3485,APAC,North Asia,China
LOC570,EU,Central,France
LOC571,LATAM,South,Brazil
LOC396,EMEA,EMEA,Poland
LOC148,LATAM,North,Mexico
LOC3390,LATAM,South,Brazil
LOC040,Africa,Africa,Algeria
LOC1553,LATAM,South,Brazil
LOC1615,EMEA,EMEA,Russia
LOC029,EMEA,EMEA,Turkey
LOC1194,EMEA,EMEA,Romania
LOC302,LATAM,South,Brazil
LOC1720,EMEA,EMEA,Tajikistan
LOC1788,US,West,United States
LOC2560,EU,South,Spain
LOC1033,EU,North,Denmark
LOC175,EU,South,Italy
LOC2122,EU,South,Spain
LOC712,Africa,Africa,Mozambique
LOC2885,EMEA,EMEA,Turkey
LOC578,LATAM,South,Brazil
LOC2495,EMEA,EMEA,Russia
LOC176,EU,Central,France
LOC2932,EU,Central,France
LOC3457,EU,Central,Germany
LOC3398,EU,Central,France
LOC3236,Africa,Africa,Algeria
LOC1121,LATAM,North,Mexico
LOC1523,EMEA,EMEA,Iran
LOC2726,EU,Central,France
LOC347,EMEA,EMEA,Russia
LOC2156,EU,South,Italy
LOC3495,Africa,Africa,South Africa
LOC1974,EU,South,Spain
LOC1973,EU,Central,France
LOC1087,LATAM,South,Brazil
LOC3197,EU,Central,Netherlands
LOC1834,EU,Central,France
LOC3026,EMEA,EMEA,Bulgaria
LOC2779,EU,South,Spain
LOC2924,Africa,Africa,Nigeria
LOC229,EU,South,Italy
LOC288,Africa,Africa,Algeria
LOC984,APAC,Oceania,Australia
LOC3298,EMEA,EMEA,Turkmenistan
LOC2382,LATAM,South,Brazil
LOC1027,LATAM,South,Brazil
LOC1820,EU,Central,Netherlands
LOC3578,APAC,North Asia,China
LOC234,LATAM,South,Peru
LOC2863,US,Central,United States
LOC806,LATAM,South,Argentina
LOC3627,Africa,Africa,Senegal
LOC501,EU,North,United Kingdom
LOC310,EU,North,United Kingdom
LOC3572,EMEA,EMEA,Iran
LOC2626,Africa,Africa,Egypt
LOC1383,EU,North,United Kingdom
LOC1260,LATAM,South,Brazil
LOC1944,EU,North,Sweden
LOC2164,EU,Central,France
LOC1735,EU,Central,France
LOC015,Africa,Africa,Egypt
LOC565,US,West,United States
LOC481,EMEA,EMEA,Romania
LOC1846,APAC,North Asia,China
LOC1491,LATAM,South,Brazil
LOC864,Africa,Africa,Nigeria
LOC973,EMEA,EMEA,Turkey
LOC1630,Africa,Africa,Mali
LOC2896,LATAM,South,Argentina
LOC1250,US,East,United States
LOC2728,US,Central,United States
LOC269,EU,Central,Germany
LOC087,EU,Central,Netherlands
LOC3033,LATAM,South,Colombia
LOC2350,Canada,Canada,Canada
LOC998,EU,South,Spain
LOC617,US,South,United States
LOC1313,US,Central,United States
LOC228,LATAM,South,Argentina
LOC3278,EU,South,Italy
LOC1905,EU,Central,France
LOC2403,EU,Central,France
LOC1456,LATAM,South,Brazil
LOC1357,EU,North,United Kingdom
LOC2003,EU,Central,Germany
LOC1568,LATAM,South,Brazil
LOC1809,EU,Central,France
LOC1903,Canada,Canada,Canada
LOC1861,Africa,Africa,Cameroon
LOC3188,EMEA,EMEA,Kazakhstan
LOC2234,APAC,Central Asia,India
LOC1390,APAC,North Asia,China
LOC3526,US,East,United States
LOC1611,EMEA,EMEA,Turkey
LOC1038,EMEA,EMEA,Turkey
LOC2412,APAC,North Asia,Japan
LOC808,EU,South,Italy
LOC3539,APAC,North Asia,China
LOC1558,EMEA,EMEA,Uzbekistan
LOC3625,EMEA,EMEA,Poland
LOC1061,EU,North,United Kingdom
LOC474,US,South,United States
LOC1571,LATAM,South,Peru
LOC400,EMEA,EMEA,Poland
LOC2623,EMEA,EMEA,Kazakhstan
LOC2586,EU,South,Italy
LOC945,LATAM,South,Brazil
LOC083,US,Central,United States
LOC2179,EU,Central,France
LOC3514,Canada,Canada,Canada
LOC1018,EU,Central,Germany
LOC003,EU,Central,Belgium
LOC3079,EMEA,EMEA,Bulgaria
LOC2709,EMEA,EMEA,Croatia
LOC629,LATAM,South,Brazil
LOC246,Africa,Africa,Cameroon
LOC737,EU,South,Italy
LOC3239,EMEA,EMEA,Turkey
LOC3047,EU,Central,Germany
LOC937,EU,Central,Netherlands
LOC1045,EMEA,EMEA,Turkey
LOC3152,APAC,North Asia,China
LOC1279,EU,South,Portugal
LOC2358,US,Central,United States
LOC2809,EU,Central,France
LOC3300,LATAM,South,Venezuela
LOC2431,LATAM,South,Colombia
LOC1450,LATAM,South,Peru
LOC1320,EU,Central,Belgium
LOC3486,APAC,North Asia,China
LOC3330,EMEA,EMEA,Uzbekistan
LOC203,EU,Central,Netherlands
LOC3022,EMEA,EMEA,Turkey
LOC2458,EU,Central,Germany
LOC2967,Africa,Africa,Nigeria
LOC1019,EU,Central,Netherlands
LOC3056,EU,North,United Kingdom
LOC1911,EU,Central,France
LOC1448,LATAM,South,Brazil
LOC108,EMEA,EMEA,Iraq
LOC2862,LATAM,North,Mexico
LOC1727,APAC,North Asia,Japan
LOC1007,EU,Central,France
LOC1867,US,Central,United States
LOC2619,EU,Central,Netherlands
LOC1577,Africa,Africa,Zambia
LOC2931,EMEA,EMEA,Kazakhstan
LOC1009,US,Central,United States
LOC2408,Africa,Africa,Nigeria
LOC1836,EU,Central,France
LOC1286,Africa,Africa,Uganda
LOC3131,APAC,North Asia,China
LOC2344,EU,North,United Kingdom
LOC3510,EU,Central,Germany
LOC3275,EU,Central,France
LOC2874,LATAM,South,Argentina
LOC3288,APAC,North Asia,Japan
LOC969,APAC,Central Asia,India
LOC1856,EMEA,EMEA,Belarus
LOC1376,EU,North,United Kingdom
LOC2432,LATAM,South,Venezuela
LOC282,APAC,Southeast Asia,Indonesia
LOC2384,US,Central,United States
LOC2101,US,West,United States
LOC1959,US,South,United States
LOC2372,Africa,Africa,Nigeria
LOC3046,APAC,Central Asia,India
LOC340,APAC,North Asia,China
LOC2032,US,East,United States
LOC164,LATAM,South,Brazil
LOC145,EU,South,Italy
LOC1392,US,Central,United States
LOC283,EMEA,EMEA,Slovakia
LOC778,US,West,United States
LOC1643,EU,Central,Germany
LOC985,Africa,Africa,Cameroon
LOC3170,EU,North,United Kingdom
LOC017,LATAM,North,Mexico
LOC179,LATAM,South,Brazil
LOC2714,LATAM,South,Brazil
LOC1918,APAC,North Asia,China
LOC2428,LATAM,South,Brazil
LOC1264,LATAM,South,Brazil
LOC1870,EU,Central,France
LOC2637,Canada,Canada,Canada
LOC2166,EU,Central,France
LOC1262,LATAM,South,Brazil
LOC1082,EU,Central,Germany
LOC3562,APAC,North Asia,China
LOC522,Africa,Africa,Burundi
LOC1953,EU,Central,Netherlands
LOC1761,US,West,United States
LOC2617,LATAM,South,Peru
LOC1673,Africa,Africa,Somalia
LOC331,EU,Central,France
LOC2471,EMEA,EMEA,Bulgaria
LOC195,APAC,North Asia,Japan
LOC1868,US,East,United States
LOC3124,Africa,Africa,Tanzania
LOC651,US,Central,United States
LOC3628,LATAM,North,Mexico
LOC1509,LATAM,South,Brazil
LOC913,APAC,North Asia,China
LOC2282,LATAM,South,Argentina
LOC673,EU,North,United Kingdom
LOC1460,EMEA,EMEA,Turkey
LOC2190,Africa,Africa,Mali
LOC1078,Africa,Africa,Madagascar
LOC3478,US,Central,United States
LOC1438,APAC,North Asia,Japan
LOC558,LATAM,South,Peru
LOC758,US,West,United States
LOC1698,EU,Central,Belgium
LOC286,EMEA,EMEA,Iraq
LOC072,EU,South,Italy
LOC1171,EU,South,Italy
LOC2443,Africa,Africa,Benin
LOC1748,LATAM,South,Argentina
LOC1524,EMEA,EMEA,Poland
LOC256,LATAM,South,Argentina
LOC2742,EU,Central,France
LOC2767,Africa,Africa,South Africa
LOC676,EU,Central,France
LOC416,EMEA,EMEA,Russia
LOC598,LATAM,South,Brazil
LOC1883,US,West,United States
LOC2833,EMEA,EMEA,Turkey
LOC1106,APAC,North Asia,China
LOC3334,EMEA,EMEA,Russia
LOC161,EMEA,EMEA,Romania
LOC3490,US,West,United States
LOC2308,EU,Central,Netherlands
LOC3168,LATAM,South,Brazil
LOC2999,EMEA,EMEA,Iran
LOC1637,US,South,United States
LOC1969,EU,North,United Kingdom
LOC3410,LATAM,South,Colombia
LOC3248,APAC,North Asia,China
LOC445,US,Central,United States
LOC717,EU,South,Italy
LOC2594,LATAM,South,Brazil
LOC2554,US,South,United States
LOC2778,US,Central,United States
LOC922,Africa,Africa,Egypt
LOC1860,EU,Central,France
LOC1988,EMEA,EMEA,Turkey
LOC660,APAC,North Asia,China
LOC3353,LATAM,North,Mexico
LOC3604,APAC,North Asia,China
LOC1492,LATAM,South,Brazil
LOC2526,EU,South,Italy
LOC1547,APAC,North Asia,China
LOC2163,EU,Central,France
LOC2801,Canada,Canada,Canada
LOC607,EU,Central,France
LOC703,APAC,North Asia,China
LOC1329,APAC,Central Asia,India
LOC2196,Africa,Africa,Tanzania
LOC3203,LATAM,North,Mexico
LOC895,EU,Central,Netherlands
LOC2987,APAC,Central Asia,India
LOC128,EU,Central,France
LOC2935,EU,South,Italy
LOC805,US,Central,United States
LOC2867,LATAM,South,Argentina
LOC2956,EU,Central,Belgium
LOC1381,EU,Central,Netherlands
LOC3612,APAC,North Asia,China
LOC1032,EMEA,EMEA,Turkey
LOC1470,LATAM,South,Chile
LOC3449,LATAM,South,Brazil
LOC2369,EMEA,EMEA,Czech Republic
LOC1291,Africa,Africa,Nigeria
LOC3560,EMEA,EMEA,Saudi Arabia
LOC753,US,West,United States
LOC1922,EU,South,Portugal
LOC3327,EU,North,Sweden
LOC3389,EU,Central,France
LOC428,Africa,Africa,South Africa
LOC3370,LATAM,South,Brazil
LOC1422,LATAM,North,Mexico
LOC1929,Africa,Africa,Zambia
LOC3036,Africa,Africa,Togo
LOC1884,APAC,North Asia,China
LOC293,APAC,Central Asia,India
LOC2824,LATAM,South,Argentina
LOC3142,EU,North,Ireland
LOC2634,EU,South,Italy
LOC2287,US,East,United States
LOC3044,EMEA,EMEA,Turkey
LOC1453,EU,South,Italy
LOC2368,EU,Central,France
LOC435,EU,Central,France
LOC2869,APAC,Southeast Asia,Philippines
LOC1446,EMEA,EMEA,Iran
LOC2677,Canada,Canada,Canada
LOC397,EU,Central,France
LOC2149,US,West,United States
LOC3251,EMEA,EMEA,Iran
LOC3077,EMEA,EMEA,Ukraine
LOC2550,EMEA,EMEA,Belarus
LOC007,EU,Central,France
LOC2991,APAC,North Asia,China
LOC1722,EMEA,EMEA,Macedonia
LOC1679,EMEA,EMEA,Turkey
LOC058,Africa,Africa,Libya
LOC1355,EU,North,Sweden
LOC3073,Canada,Canada,Canada
LOC1000,LATAM,South,Venezuela
LOC3001,EMEA,EMEA,Lithuania
LOC3031,LATAM,South,Brazil
LOC1731,APAC,North Asia,South Korea
LOC824,EMEA,EMEA,Romania
LOC245,EU,Central,Germany
LOC635,US,Central,United States
LOC538,EU,North,United Kingdom
LOC290,APAC,Central Asia,India
LOC064,EMEA,EMEA,Turkey
LOC2786,US,Central,United States
LOC422,EU,South,Italy
LOC1134,EU,Central,Germany
LOC2087,LATAM,North,Mexico
LOC2941,EU,South,Italy
LOC458,EU,Central,Germany
LOC1081,EU,South,Italy
LOC1496,LATAM,South,Brazil
LOC2379,EMEA,EMEA,Turkey
LOC2041,EMEA,EMEA,Turkmenistan
LOC1316,EU,North,Norway
LOC1747,US,West,United States
LOC1865,LATAM,North,Mexico
LOC1184,APAC,Central Asia,India
LOC2973,APAC,North Asia,China
LOC1374,US,South,United States
LOC1380,US,West,United States
LOC1589,EMEA,EMEA,Poland
LOC1285,US,South,United States
LOC1498,EMEA,EMEA,Ukraine
LOC1798,US,East,United States
LOC621,LATAM,South,Brazil
LOC2946,EU,Central,Germany
LOC365,Africa,Africa,South Africa
LOC1599,Africa,Africa,Benin
LOC1482,EMEA,EMEA,Turkey
LOC1921,Africa,Africa,Cameroon
LOC248,Africa,Africa,Tanzania
LOC1206,US,South,United States
LOC1396,US,South,United States
LOC3287,LATAM,South,Peru
LOC545,LATAM,South,Venezuela
LOC1686,Africa,Africa,Ghana
LOC2286,US,Central,United States
LOC2213,Africa,Africa,Nigeria
LOC2711,EU,South,Italy
LOC1991,LATAM,South,Brazil
LOC995,EMEA,EMEA,Kazakhstan
LOC3402,EU,South,Portugal
LOC1335,EU,North,United Kingdom
LOC1738,EU,Central,France
LOC759,LATAM,South,Brazil
LOC1343,EU,Central,Germany
LOC3629,EMEA,EMEA,Slovakia
LOC1684,EMEA,EMEA,Turkey
LOC1719,APAC,Central Asia,India
LOC1409,APAC,North Asia,China
LOC165,LATAM,South,Brazil
LOC238,EMEA,EMEA,Iran
LOC1056,EU,Central,France
LOC2808,EU,Central,France
LOC1890,LATAM,South,Chile
LOC822,APAC,Central Asia,Bangladesh
LOC2409,Africa,Africa,Nigeria
LOC2511,EU,Central,France
LOC3301,US,South,United States
LOC2903,LATAM,South,Brazil
LOC1447,Africa,Africa,Nigeria
LOC3586,APAC,North Asia,China
LOC979,US,South,United States
LOC366,LATAM,South,Brazil
LOC814,US,Central,United States
LOC216,APAC,North Asia,Japan
LOC1901,EU,Central,France
LOC975,US,Central,United States
LOC1487,LATAM,South,Brazil
LOC2529,EMEA,EMEA,Romania
LOC1724,Africa,Africa,Cameroon
LOC1829,US,East,United States
LOC2056,LATAM,North,Mexico
LOC044,EMEA,EMEA,United Arab Emirates
LOC3322,EMEA,EMEA,Turkey
LOC1299,APAC,North Asia,Japan
LOC1188,EU,North,United Kingdom
LOC3472,Canada,Canada,Canada
LOC1253,LATAM,North,Mexico
LOC334,Africa,Africa,Algeria
LOC2424,LATAM,South,Brazil
LOC835,LATAM,South,Brazil
LOC2223,US,South,United States
LOC3238,EMEA,EMEA,Russia
LOC3186,Africa,Africa,South Africa
LOC896,EU,Central,France
LOC1891,US,West,United States
LOC1017,US,West,United States
LOC284,APAC,North Asia,China
LOC3216,US,West,United States
LOC370,EMEA,EMEA,Ukraine
LOC2944,EU,Central,Germany
LOC2481,APAC,North Asia,China
LOC1008,EU,South,Spain
LOC398,EU,North,United Kingdom
LOC662,APAC,North Asia,China
LOC1527,US,Central,United States
LOC093,APAC,North Asia,Japan
LOC2095,EMEA,EMEA,Turkey
LOC1089,EMEA,EMEA,Romania
LOC3184,EMEA,EMEA,Turkey
LOC1578,Africa,Africa,Zimbabwe
LOC2048,US,East,United States
LOC2530,LATAM,South,Peru
LOC2417,EU,North,United Kingdom
LOC1573,LATAM,South,Argentina
LOC1216,EU,North,United Kingdom
LOC3320,Africa,Africa,South Africa
LOC1640,Africa,Africa,Eritrea
LOC1815,EU,Central,France
LOC336,EMEA,EMEA,Israel
LOC080,EU,Central,Netherlands
LOC319,Africa,Africa,Equatorial Guinea
LOC3329,US,Central,United States
LOC1283,APAC,Central Asia,Pakistan
LOC3078,Africa,Africa,South Africa
LOC2507,Canada,Canada,Canada
LOC050,EMEA,EMEA,Turkey
LOC095,EMEA,EMEA,Turkey
LOC3129,APAC,North Asia,China
LOC2155,EU,Central,France
LOC016,Africa,Africa,Nigeria
LOC3443,EU,Central,Netherlands
LOC3213,US,South,United States
LOC1013,Africa,Africa,South Africa
LOC1878,EMEA,EMEA,Ukraine
LOC3013,EMEA,EMEA,Turkey
LOC3009,EMEA,EMEA,Turkey
LOC3199,Africa,Africa,Mozambique
