store_id,market,region,country,start_date,end_date,is_current
LOC1150,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3607,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC1146,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2016,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC3105,US,South,United States,2024-05-28,2024-12-31,True
LOC209,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC3371,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2078,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC3426,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC3271,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1919,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1354,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC2277,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC542,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC875,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2521,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1648,Africa,Africa,Morocco,2024-05-28,2024-12-31,True
LOC768,US,Central,United States,2024-05-28,2024-12-31,True
LOC171,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC974,EMEA,EMEA,Kazakhstan,2024-05-28,2024-12-31,True
LOC3566,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2703,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3052,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC1530,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2750,EU,Central,France,2024-05-28,2024-12-31,True
LOC711,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC614,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC3286,EU,Central,France,2024-05-28,2024-12-31,True
LOC1129,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1692,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC3512,US,South,United States,2024-05-28,2024-12-31,True
LOC744,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2552,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3069,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC375,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC008,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC508,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC834,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1334,US,Central,United States,2024-05-28,2024-12-31,True
LOC407,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC846,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC2439,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC242,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3310,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1047,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1591,EU,North,Denmark,2024-05-28,2024-12-31,True
LOC376,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2895,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1145,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1226,US,Central,United States,2024-05-28,2024-12-31,True
LOC038,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2159,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2733,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3520,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3024,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC3594,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2399,EMEA,EMEA,Czech Republic,2024-05-28,2024-12-31,True
LOC3357,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC3599,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC190,EU,South,Portugal,2024-05-28,2024-12-31,True
LOC740,US,West,United States,2024-05-28,2024-12-31,True
LOC2176,EU,Central,France,2024-05-28,2024-12-31,True
LOC1401,US,South,United States,2024-05-28,2024-12-31,True
LOC793,US,Central,United States,2024-05-28,2024-12-31,True
LOC2659,EMEA,EMEA,Israel,2024-05-28,2024-12-31,True
LOC3485,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC570,EU,Central,France,2024-05-28,2024-12-31,True
LOC571,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC396,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC148,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3390,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC040,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC1553,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1615,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC029,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1194,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC302,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1720,EMEA,EMEA,Tajikistan,2024-05-28,2024-12-31,True
LOC1788,US,West,United States,2024-05-28,2024-12-31,True
LOC2560,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1033,EU,North,Denmark,2024-05-28,2024-12-31,True
LOC175,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2122,EU,South,Spain,2024-05-28,2024-12-31,True
LOC712,Africa,Africa,Mozambique,2024-05-28,2024-12-31,True
LOC2885,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC578,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2495,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC176,EU,Central,France,2024-05-28,2024-12-31,True
LOC2932,EU,Central,France,2024-05-28,2024-12-31,True
LOC3457,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3398,EU,Central,France,2024-05-28,2024-12-31,True
LOC3236,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC1121,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1523,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2726,EU,Central,France,2024-05-28,2024-12-31,True
LOC347,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC2156,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3495,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC1974,EU,South,Spain,2024-05-28,2024-12-31,True
LOC1973,EU,Central,France,2024-05-28,2024-12-31,True
LOC1087,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC3197,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC1834,EU,Central,France,2024-05-28,2024-12-31,True
LOC3026,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC2779,EU,South,Spain,2024-05-28,2024-12-31,True
LOC2924,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC229,EU,South,Italy,2024-05-28,2024-12-31,True
LOC288,Africa,Africa,Algeria,2024-05-28,2024-12-31,True
LOC984,APAC,Oceania,Australia,2024-05-28,2024-12-31,True
LOC3298,EMEA,EMEA,Turkmenistan,2024-05-28,2024-12-31,True
LOC2382,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1027,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1820,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3578,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC234,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC2863,US,Central,United States,2024-05-28,2024-12-31,True
LOC806,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC3627,Africa,Africa,Senegal,2024-05-28,2024-12-31,True
LOC501,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC310,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3572,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2626,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC1383,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1260,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1944,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC2164,EU,Central,France,2024-05-28,2024-12-31,True
LOC1735,EU,Central,France,2024-05-28,2024-12-31,True
LOC015,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC565,US,West,United States,2024-05-28,2024-12-31,True
LOC481,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC1846,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1491,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC864,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC973,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1630,Africa,Africa,Mali,2024-05-28,2024-12-31,True
LOC2896,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC1250,US,East,United States,2024-05-28,2024-12-31,True
LOC2728,US,Central,United States,2024-05-28,2024-12-31,True
LOC269,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC087,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3033,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC2350,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC998,EU,South,Spain,2024-05-28,2024-12-31,True
LOC617,US,South,United States,2024-05-28,2024-12-31,True
LOC1313,US,Central,United States,2024-05-28,2024-12-31,True
LOC228,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC3278,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1905,EU,Central,France,2024-05-28,2024-12-31,True
LOC2403,EU,Central,France,2024-05-28,2024-12-31,True
LOC1456,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1357,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2003,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1568,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1809,EU,Central,France,2024-05-28,2024-12-31,True
LOC1903,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1861,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC3188,EMEA,EMEA,Kazakhstan,2024-05-28,2024-12-31,True
LOC2234,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1390,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3526,US,East,United States,2024-05-28,2024-12-31,True
LOC1611,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1038,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2412,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC808,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3539,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1558,EMEA,EMEA,Uzbekistan,2024-05-28,2024-12-31,True
LOC3625,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC1061,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC474,US,South,United States,2024-05-28,2024-12-31,True
LOC1571,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC400,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC2623,EMEA,EMEA,Kazakhstan,2024-05-28,2024-12-31,True
LOC2586,EU,South,Italy,2024-05-28,2024-12-31,True
LOC945,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC083,US,Central,United States,2024-05-28,2024-12-31,True
LOC2179,EU,Central,France,2024-05-28,2024-12-31,True
LOC3514,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1018,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC003,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC3079,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC2709,EMEA,EMEA,Croatia,2024-05-28,2024-12-31,True
LOC629,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC246,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC737,EU,South,Italy,2024-05-28,2024-12-31,True
LOC3239,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC3047,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC937,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC1045,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC3152,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1279,EU,South,Portugal,2024-05-28,2024-12-31,True
LOC2358,US,Central,United States,2024-05-28,2024-12-31,True
LOC2809,EU,Central,France,2024-05-28,2024-12-31,True
LOC3300,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC2431,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC1450,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC1320,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC3486,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3330,EMEA,EMEA,Uzbekistan,2024-05-28,2024-12-31,True
LOC203,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3022,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2458,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2967,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC1019,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3056,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1911,EU,Central,France,2024-05-28,2024-12-31,True
LOC1448,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC108,EMEA,EMEA,Iraq,2024-05-28,2024-12-31,True
LOC2862,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1727,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC1007,EU,Central,France,2024-05-28,2024-12-31,True
LOC1867,US,Central,United States,2024-05-28,2024-12-31,True
LOC2619,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC1577,Africa,Africa,Zambia,2024-05-28,2024-12-31,True
LOC2931,EMEA,EMEA,Kazakhstan,2024-05-28,2024-12-31,True
LOC1009,US,Central,United States,2024-05-28,2024-12-31,True
LOC2408,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC1836,EU,Central,France,2024-05-28,2024-12-31,True
LOC1286,Africa,Africa,Uganda,2024-05-28,2024-12-31,True
LOC3131,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2344,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3510,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3275,EU,Central,France,2024-05-28,2024-12-31,True
LOC2874,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC3288,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC969,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC1856,EMEA,EMEA,Belarus,2024-05-28,2024-12-31,True
LOC1376,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC2432,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC282,APAC,Southeast Asia,Indonesia,2024-05-28,2024-12-31,True
LOC2384,US,Central,United States,2024-05-28,2024-12-31,True
LOC2101,US,West,United States,2024-05-28,2024-12-31,True
LOC1959,US,South,United States,2024-05-28,2024-12-31,True
LOC2372,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC3046,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC340,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2032,US,East,United States,2024-05-28,2024-12-31,True
LOC164,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC145,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1392,US,Central,United States,2024-05-28,2024-12-31,True
LOC283,EMEA,EMEA,Slovakia,2024-05-28,2024-12-31,True
LOC778,US,West,United States,2024-05-28,2024-12-31,True
LOC1643,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC985,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC3170,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC017,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC179,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2714,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1918,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2428,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1264,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1870,EU,Central,France,2024-05-28,2024-12-31,True
LOC2637,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC2166,EU,Central,France,2024-05-28,2024-12-31,True
LOC1262,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1082,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC3562,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC522,Africa,Africa,Burundi,2024-05-28,2024-12-31,True
LOC1953,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC1761,US,West,United States,2024-05-28,2024-12-31,True
LOC2617,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC1673,Africa,Africa,Somalia,2024-05-28,2024-12-31,True
LOC331,EU,Central,France,2024-05-28,2024-12-31,True
LOC2471,EMEA,EMEA,Bulgaria,2024-05-28,2024-12-31,True
LOC195,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC1868,US,East,United States,2024-05-28,2024-12-31,True
LOC3124,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC651,US,Central,United States,2024-05-28,2024-12-31,True
LOC3628,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1509,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC913,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2282,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC673,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC1460,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2190,Africa,Africa,Mali,2024-05-28,2024-12-31,True
LOC1078,Africa,Africa,Madagascar,2024-05-28,2024-12-31,True
LOC3478,US,Central,United States,2024-05-28,2024-12-31,True
LOC1438,APAC,North Asia,Japan,2024-05-28,2024-12-31,True
LOC558,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC758,US,West,United States,2024-05-28,2024-12-31,True
LOC1698,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC286,EMEA,EMEA,Iraq,2024-05-28,2024-12-31,True
LOC072,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1171,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2443,Africa,Africa,Benin,2024-05-28,2024-12-31,True
LOC1748,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC1524,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC256,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC2742,EU,Central,France,2024-05-28,2024-12-31,True
LOC2767,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC676,EU,Central,France,2024-05-28,2024-12-31,True
LOC416,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC598,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1883,US,West,United States,2024-05-28,2024-12-31,True
LOC2833,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1106,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3334,EMEA,EMEA,Russia,2024-05-28,2024-12-31,True
LOC161,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC3490,US,West,United States,2024-05-28,2024-12-31,True
LOC2308,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3168,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2999,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC1637,US,South,United States,2024-05-28,2024-12-31,True
LOC1969,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC3410,LATAM,South,Colombia,2024-05-28,2024-12-31,True
LOC3248,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC445,US,Central,United States,2024-05-28,2024-12-31,True
LOC717,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2594,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2554,US,South,United States,2024-05-28,2024-12-31,True
LOC2778,US,Central,United States,2024-05-28,2024-12-31,True
LOC922,Africa,Africa,Egypt,2024-05-28,2024-12-31,True
LOC1860,EU,Central,France,2024-05-28,2024-12-31,True
LOC1988,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC660,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC3353,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC3604,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1492,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2526,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1547,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC2163,EU,Central,France,2024-05-28,2024-12-31,True
LOC2801,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC607,EU,Central,France,2024-05-28,2024-12-31,True
LOC703,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1329,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2196,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC3203,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC895,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC2987,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC128,EU,Central,France,2024-05-28,2024-12-31,True
LOC2935,EU,South,Italy,2024-05-28,2024-12-31,True
LOC805,US,Central,United States,2024-05-28,2024-12-31,True
LOC2867,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC2956,EU,Central,Belgium,2024-05-28,2024-12-31,True
LOC1381,EU,Central,Netherlands,2024-05-28,2024-12-31,True
LOC3612,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1032,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1470,LATAM,South,Chile,2024-05-28,2024-12-31,True
LOC3449,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2369,EMEA,EMEA,Czech Republic,2024-05-28,2024-12-31,True
LOC1291,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC3560,EMEA,EMEA,Saudi Arabia,2024-05-28,2024-12-31,True
LOC753,US,West,United States,2024-05-28,2024-12-31,True
LOC1922,EU,South,Portugal,2024-05-28,2024-12-31,True
LOC3327,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC3389,EU,Central,France,2024-05-28,2024-12-31,True
LOC428,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC3370,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1422,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1929,Africa,Africa,Zambia,2024-05-28,2024-12-31,True
LOC3036,Africa,Africa,Togo,2024-05-28,2024-12-31,True
LOC1884,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC293,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2824,LATAM,South,Argentina,2024-05-28,2024-12-31,True
LOC3142,EU,North,Ireland,2024-05-28,2024-12-31,True
LOC2634,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2287,US,East,United States,2024-05-28,2024-12-31,True
LOC3044,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1453,EU,South,Italy,2024-05-28,2024-12-31,True
LOC2368,EU,Central,France,2024-05-28,2024-12-31,True
LOC435,EU,Central,France,2024-05-28,2024-12-31,True
LOC2869,APAC,Southeast Asia,Philippines,2024-05-28,2024-12-31,True
LOC1446,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC2677,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC397,EU,Central,France,2024-05-28,2024-12-31,True
LOC2149,US,West,United States,2024-05-28,2024-12-31,True
LOC3251,EMEA,EMEA,Iran,2024-05-28,2024-12-31,True
LOC3077,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC2550,EMEA,EMEA,Belarus,2024-05-28,2024-12-31,True
LOC007,EU,Central,France,2024-05-28,2024-12-31,True
LOC2991,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1722,EMEA,EMEA,Macedonia,2024-05-28,2024-12-31,True
LOC1679,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC058,Africa,Africa,Libya,2024-05-28,2024-12-31,True
LOC1355,EU,North,Sweden,2024-05-28,2024-12-31,True
LOC3073,Canada,Canada,Canada,2024-05-28,2024-12-31,True
LOC1000,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC3001,EMEA,EMEA,Lithuania,2024-05-28,2024-12-31,True
LOC3031,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC1731,APAC,North Asia,South Korea,2024-05-28,2024-12-31,True
LOC824,EMEA,EMEA,Romania,2024-05-28,2024-12-31,True
LOC245,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC635,US,Central,United States,2024-05-28,2024-12-31,True
LOC538,EU,North,United Kingdom,2024-05-28,2024-12-31,True
LOC290,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC064,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2786,US,Central,United States,2024-05-28,2024-12-31,True
LOC422,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1134,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC2087,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC2941,EU,South,Italy,2024-05-28,2024-12-31,True
LOC458,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC1081,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1496,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2379,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC2041,EMEA,EMEA,Turkmenistan,2024-05-28,2024-12-31,True
LOC1316,EU,North,Norway,2024-05-28,2024-12-31,True
LOC1747,US,West,United States,2024-05-28,2024-12-31,True
LOC1865,LATAM,North,Mexico,2024-05-28,2024-12-31,True
LOC1184,APAC,Central Asia,India,2024-05-28,2024-12-31,True
LOC2973,APAC,North Asia,China,2024-05-28,2024-12-31,True
LOC1374,US,South,United States,2024-05-28,2024-12-31,True
LOC1380,US,West,United States,2024-05-28,2024-12-31,True
LOC1589,EMEA,EMEA,Poland,2024-05-28,2024-12-31,True
LOC1285,US,South,United States,2024-05-28,2024-12-31,True
LOC1498,EMEA,EMEA,Ukraine,2024-05-28,2024-12-31,True
LOC1798,US,East,United States,2024-05-28,2024-12-31,True
LOC621,LATAM,South,Brazil,2024-05-28,2024-12-31,True
LOC2946,EU,Central,Germany,2024-05-28,2024-12-31,True
LOC365,Africa,Africa,South Africa,2024-05-28,2024-12-31,True
LOC1599,Africa,Africa,Benin,2024-05-28,2024-12-31,True
LOC1482,EMEA,EMEA,Turkey,2024-05-28,2024-12-31,True
LOC1921,Africa,Africa,Cameroon,2024-05-28,2024-12-31,True
LOC248,Africa,Africa,Tanzania,2024-05-28,2024-12-31,True
LOC1206,US,South,United States,2024-05-28,2024-12-31,True
LOC1396,US,South,United States,2024-05-28,2024-12-31,True
LOC3287,LATAM,South,Peru,2024-05-28,2024-12-31,True
LOC545,LATAM,South,Venezuela,2024-05-28,2024-12-31,True
LOC1686,Africa,Africa,Ghana,2024-05-28,2024-12-31,True
LOC2286,US,Central,United States,2024-05-28,2024-12-31,True
LOC2213,Africa,Africa,Nigeria,2024-05-28,2024-12-31,True
LOC2711,EU,South,Italy,2024-05-28,2024-12-31,True
LOC1991,LATAM,South,Brazil,2024-05-28,2024-12-31,True
