product_id,name,subcategory,category,start_date,end_date,is_current
TEC-MA-10003886,"Panasonic Phone, Wireless",Machines,Technology,2024-05-28,2024-12-31,True
OFF-LA-10003827,"Avery Color Coded Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-HOO-10002386,"Hoover Toaster, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10000569,"KitchenAid Coffee Grinder, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003610,"Avery Removable Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10003462,"Rubbermaid Photo Frame, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10004753,"Novimex Round Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-HAR-10000495,"Harbour Creations Shipping Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-IBI-10004074,"Ibico 3-Hole Punch, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002085,"Stockwell Clamps, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003114,"Ibico Hole Reinforcements, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BRE-10000448,"Breville Coffee Grinder, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000042,"Cardinal Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000974,"Stockwell Paper Clips, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000573,"Acme Ruler, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002363,"Eaton Message Books, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003444,"Jiffy Clasp Envelope, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004364,Storex Dura Pro Binders,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-ADV-10001451,"Advantus Clamps, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10000815,"Enermax Flash Drive, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-FU-10002268,Ultra Door Push Plate,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-ACM-10002131,"Acme Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001134,"Boston Pens, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001934,Xerox 1993,Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004338,"Tenex Light Bulb, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10003462,"Stockwell Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-ELD-10002578,"Eldon Box, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001991,"Stanley Markers, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10003211,"Acme Ruler, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-HAR-10001262,"Harbour Creations Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-AVE-10004148,"Avery Color Coded Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000814,"Wilson Jones Binder, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-TA-10003539,"Bevis Wood Table, Fully Assembled",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-EN-10004904,"Cameo Manila Envelope, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003318,"Breville Blender, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004027,"OIC Staples, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10002222,Staples,Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-NOV-10000787,"Novimex Removable Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-KLE-10002340,"Kleencut Shears, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000540,"Stockwell Staples, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10001743,"Tenex Folders, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002011,"OIC Push Pins, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10000807,"Sauder Floating Shelf Set, Mobile",Bookcases,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10000955,"Advantus Stacking Tray, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10002312,Avery 490,Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002100,"OIC Paper Clips, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10001337,"Fiskars Box Cutter, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-STO-10004363,"Stockwell Paper Clips, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001275,"Avery Index Tab, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000677,"Green Bar Memo Slips, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003937,"Green Bar Memo Slips, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10002445,SANFORD Major Accent Highlighters,Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-SAN-10001738,"SanDisk Mouse, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-CAM-10002159,"Cameo Manila Envelope, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-ENE-10002470,"Enermax Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003588,"Ibico Binder, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000974,"Stanley Pens, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000490,"Eldon Light Bulb, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10002957,"Tenex Stacking Tray, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-KIT-10000624,"KitchenAid Blender, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000322,"Smead Round Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003381,"Novimex Removable Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10003717,"Stiletto Ruler, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004062,"Hon Removable Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-STA-10001895,"Stanley Pens, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004538,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10002844,Speck Products Candyshell Flip Case,Phones,Technology,2024-05-28,2024-12-31,True
OFF-FA-10000644,"Accos Push Pins, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-ROG-10003300,"Rogers Box, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-EAT-10004908,"Eaton Message Books, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002312,#10 Self-Seal White Envelopes,Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AVE-10004556,"Avery Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-SAN-10002871,"SanDisk Numeric Keypad, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-FA-10003833,"OIC Thumb Tacks, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-GRE-10004359,"Green Bar Message Books, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10002697,"Breville Coffee Grinder, Red",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-OFF-10000344,"Office Star Bag Chairs, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-EN-10001538,"Jiffy Peel and Seal, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10002498,"Stiletto Letter Opener, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004930,"Xerox Note Cards, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10004304,"Elite Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002684,"Avery Hole Reinforcements, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003961,"Advantus Rubber Bands, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10001528,"Kraft Business Envelopes, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003610,"Hamilton Beach Coffee Grinder, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10002849,"Kleencut Ruler, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003161,"OIC Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004881,"Xerox Computer Printout Paper, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003253,"Boston Pencil Sharpener, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000740,"Binney & Smith Pens, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10000642,"Tennsco Lockers, Gray",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-HOO-10000638,"Hoover Toaster, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000705,"Stiletto Shears, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10002105,"Boston Highlighters, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001246,"OIC Staples, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000327,Xerox 1971,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-WIL-10000986,"Wilson Jones Binder Covers, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10004615,"Okidata Calculator, Durable",Machines,Technology,2024-05-28,2024-12-31,True
OFF-PA-10004923,"Xerox Memo Slips, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-HON-10001508,"Hon Removable Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-FIS-10002949,"Fiskars Ruler, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10002215,"Elite Ruler, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000648,"Harbour Creations Round Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10000884,"Smead Folders, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002808,"Cameo Business Envelopes, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004734,Southworth Structures Collection,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-ELD-10003695,"Eldon Light Bulb, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AVE-10004412,"Avery Color Coded Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000073,"Novimex Legal Exhibit Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-ADV-10000002,"Advantus Photo Frame, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-GRE-10002510,"Green Bar Computer Printout Paper, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002459,"Eldon Trays, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10000794,"Tenex Trays, Wire Frame",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10004589,"Elite Shears, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10003764,"Cisco Office Telephone, Cordless",Phones,Technology,2024-05-28,2024-12-31,True
OFF-FA-10003266,"Stockwell Clamps, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10002650,"Sanford Markers, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000517,"Acco Binder, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000171,"Wilson Jones Index Tab, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004139,"Advantus Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10001475,"Cisco Office Telephone, VoIP",Phones,Technology,2024-05-28,2024-12-31,True
OFF-LA-10000305,Avery 495,Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BOS-10004950,"Boston Pens, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-XER-10000641,"Xerox Cards & Envelopes, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10000261,"Cuisinart Toaster, Silver",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002406,"Kraft Business Envelopes, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001922,"Sanford Pens, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Phones,Technology,2024-05-28,2024-12-31,True
OFF-FA-10001057,"Accos Clamps, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-CUI-10004428,"Cuisinart Coffee Grinder, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000318,"Enermax Message Books, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10000984,"Hon Round Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001609,"Stanley Highlighters, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10001861,"Kraft Peel and Seal, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003001,Xerox 1986,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004012,"Sanford Highlighters, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10004909,"GlobeWeis Peel and Seal, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10002800,"Binney & Smith Pencil Sharpener, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-RUB-10001310,"Rubbermaid Photo Frame, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-WIL-10000979,"Wilson Jones Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003112,"Ibico Binder Covers, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001072,"Advantus Clamps, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000390,"Stanley Pencil Sharpener, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-OIC-10001155,"OIC Paper Clips, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-CAR-10004886,"Cardinal Binder, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-ACC-10003788,"Acco Hole Reinforcements, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004523,"OIC Thumb Tacks, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002821,"Harbour Creations Color Coded Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10000812,"GlobeWeis Clasp Envelope, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10002242,"StarTech Calculator, Durable",Machines,Technology,2024-05-28,2024-12-31,True
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-HON-10002610,"Hon Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000769,"Ibico Binder Covers, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10004658,"Stiletto Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10003004,"Advantus Push Pins, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002600,"Accos Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10002897,"BIC Markers, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000168,"Cardinal Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003617,"Smead Legal Exhibit Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003987,"Logitech Numeric Keypad, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002752,"Advantus Push Pins, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002491,"GlobeWeis Mailers, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10003442,"Hamilton Beach Coffee Grinder, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10001284,"Smead Round Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10004144,"Cameo Clasp Envelope, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10001539,Staples,Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004049,"Stanley Sketch Pad, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000439,"Stockwell Thumb Tacks, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-LOG-10003079,"Logitech Flash Drive, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-ACC-10004281,"Acco Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003105,"SanDisk Parchment Paper, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004436,"Acco Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002759,"Stockwell Clamps, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10004040,Wilson Jones Impact Binders,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10001831,"Harbour Creations Shipping Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Machines,Technology,2024-05-28,2024-12-31,True
OFF-BI-10004722,"Avery Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001537,"Green Bar Note Cards, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000301,"Enermax Parchment Paper, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-ADV-10004223,"Advantus Clock, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10002530,"Memorex Numeric Keypad, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-LA-10000219,"Harbour Creations File Folder Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000636,"Ibico Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10000091,"Stockwell Push Pins, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004318,"Hon Color Coded Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002859,"Acco Binder, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002976,"Xerox Computer Printout Paper, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003087,Staples,Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-MEM-10000312,"Memorex Mouse, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-BI-10003874,"Avery Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10004782,"Elite 5"" Scissors",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Phones,Technology,2024-05-28,2024-12-31,True
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-SAN-10000844,"SanDisk Parchment Paper, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002418,"Green Bar Message Books, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001104,"Stockwell Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002183,"Novimex Legal Exhibit Labels, Alphabetical",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000682,Xerox 1924,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-SME-10001718,"Smead Box, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000194,"SanDisk Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10001255,"Advantus Light Bulb, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-STA-10003027,"Stanley Highlighters, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10004652,"Hon Bag Chairs, Black",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10001763,Xerox 1896,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000614,"Sanford Markers, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001833,"Ibico Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002083,"Acco Hole Reinforcements, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003807,"Smead Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-STI-10001171,"Stiletto Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-CAR-10001911,"Cardinal Binder Covers, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003551,"Harbour Creations File Folder Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000388,"Acme Ruler, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000429,"Elite Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10002506,"OIC Rubber Bands, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
